municipio,ano,tipo_crime,casos_total,populacao,taxa_por_100mil_hab
ESPUMOSO,2015,Feminicídio Consumado,2,15809.0,12.651021569991777
ESPUMOSO,2016,Feminicídio Consumado,1,15826.0,6.318716036901302
ESPUMOSO,2017,Feminicídio Consumado,0,15843.0,0.0
ESTACAO,2012,Feminicídio Consumado,1,5979.0,16.725204883759826
ESTACAO,2013,Feminicídio Consumado,0,6178.0,0.0
ESTACAO,2014,Feminicídio Consumado,0,6173.0,0.0
ESTACAO,2015,Feminicídio Consumado,0,6169.0,0.0
ESTACAO,2016,Feminicídio Consumado,0,6165.0,0.0
ESTACAO,2017,Feminicídio Consumado,0,6161.0,0.0
ESTANCIA VELHA,2012,Feminicídio Consumado,0,43698.0,0.0
ESTANCIA VELHA,2013,Feminicídio Consumado,0,45500.0,0.0
ESTANCIA VELHA,2014,Feminicídio Consumado,0,45986.0,0.0
ESTANCIA VELHA,2015,Feminicídio Consumado,0,46444.0,0.0
ESTANCIA VELHA,2016,Feminicídio Consumado,0,46877.0,0.0
ESTANCIA VELHA,2017,Feminicídio Consumado,0,47287.0,0.0
ESTEIO,2012,Feminicídio Consumado,3,80862.0,3.710024486161609
ESTEIO,2013,Feminicídio Consumado,0,83700.0,0.0
ESTEIO,2014,Feminicídio Consumado,0,83846.0,0.0
ESTEIO,2015,Feminicídio Consumado,0,83984.0,0.0
ESTEIO,2016,Feminicídio Consumado,0,84114.0,0.0
ESTEIO,2017,Feminicídio Consumado,0,84237.0,0.0
ESTRELA,2012,Feminicídio Consumado,0,31105.0,0.0
ESTRELA,2013,Feminicídio Consumado,0,32309.0,0.0
ESTRELA,2014,Feminicídio Consumado,0,32535.0,0.0
ESTRELA,2015,Feminicídio Consumado,0,32748.0,0.0
ESTRELA,2016,Feminicídio Consumado,0,32950.0,0.0
ESTRELA,2017,Feminicídio Consumado,1,33140.0,3.017501508750754
ESTRELA VELHA,2012,Feminicídio Consumado,0,3619.0,0.0
ESTRELA VELHA,2013,Feminicídio Consumado,0,3741.0,0.0
ESTRELA VELHA,2014,Feminicídio Consumado,0,3743.0,0.0
ESTRELA VELHA,2015,Feminicídio Consumado,0,3743.0,0.0
ESTRELA VELHA,2016,Feminicídio Consumado,0,3744.0,0.0
ESTRELA VELHA,2017,Feminicídio Consumado,0,3745.0,0.0
EUGENIO DE CASTRO,2012,Feminicídio Consumado,0,2721.0,0.0
EUGENIO DE CASTRO,2013,Feminicídio Consumado,0,2795.0,0.0
EUGENIO DE CASTRO,2014,Feminicídio Consumado,0,2769.0,0.0
EUGENIO DE CASTRO,2015,Feminicídio Consumado,1,2744.0,36.44314868804665
EUGENIO DE CASTRO,2016,Feminicídio Consumado,0,2721.0,0.0
EUGENIO DE CASTRO,2017,Feminicídio Consumado,0,2699.0,0.0
FAGUNDES VARELA,2012,Feminicídio Consumado,0,2596.0,0.0
FAGUNDES VARELA,2013,Feminicídio Consumado,0,2689.0,0.0
FAGUNDES VARELA,2014,Feminicídio Consumado,0,2699.0,0.0
FAGUNDES VARELA,2015,Feminicídio Consumado,0,2708.0,0.0
FAGUNDES VARELA,2016,Feminicídio Consumado,0,2716.0,0.0
FAGUNDES VARELA,2017,Feminicídio Consumado,0,2724.0,0.0
FARROUPILHA,2012,Feminicídio Consumado,0,64893.0,0.0
FARROUPILHA,2013,Feminicídio Consumado,0,67465.0,0.0
FARROUPILHA,2014,Feminicídio Consumado,0,68030.0,0.0
FARROUPILHA,2015,Feminicídio Consumado,0,68562.0,0.0
FARROUPILHA,2016,Feminicídio Consumado,1,69066.0,1.447890423652738
FARROUPILHA,2017,Feminicídio Consumado,1,69542.0,1.4379799258002357
FAXINAL DO SOTURNO,2012,Feminicídio Consumado,0,6647.0,0.0
FAXINAL DO SOTURNO,2013,Feminicídio Consumado,0,6871.0,0.0
FAXINAL DO SOTURNO,2014,Feminicídio Consumado,0,6870.0,0.0
FAXINAL DO SOTURNO,2015,Feminicídio Consumado,0,6869.0,0.0
FAXINAL DO SOTURNO,2016,Feminicídio Consumado,0,6868.0,0.0
FAXINAL DO SOTURNO,2017,Feminicídio Consumado,1,6867.0,14.5623998835008
FAXINALZINHO,2012,Feminicídio Consumado,0,2514.0,0.0
FAXINALZINHO,2013,Feminicídio Consumado,0,2587.0,0.0
FAXINALZINHO,2014,Feminicídio Consumado,0,2570.0,0.0
FAXINALZINHO,2015,Feminicídio Consumado,0,2553.0,0.0
FAXINALZINHO,2016,Feminicídio Consumado,0,2538.0,0.0
FAXINALZINHO,2017,Feminicídio Consumado,0,2523.0,0.0
FAZENDA VILA NOVA,2012,Feminicídio Consumado,0,3828.0,0.0
FAZENDA VILA NOVA,2013,Feminicídio Consumado,0,3993.0,0.0
FAZENDA VILA NOVA,2014,Feminicídio Consumado,0,4048.0,0.0
FAZENDA VILA NOVA,2015,Feminicídio Consumado,0,4099.0,0.0
FAZENDA VILA NOVA,2016,Feminicídio Consumado,0,4148.0,0.0
FAZENDA VILA NOVA,2017,Feminicídio Consumado,0,4194.0,0.0
FELIZ,2012,Feminicídio Consumado,0,12517.0,0.0
FELIZ,2013,Feminicídio Consumado,0,12992.0,0.0
FELIZ,2014,Feminicídio Consumado,0,13068.0,0.0
FELIZ,2015,Feminicídio Consumado,0,13140.0,0.0
FELIZ,2016,Feminicídio Consumado,0,13208.0,0.0
FELIZ,2017,Feminicídio Consumado,0,13273.0,0.0
FLORES DA CUNHA,2012,Feminicídio Consumado,0,27647.0,0.0
FLORES DA CUNHA,2013,Feminicídio Consumado,0,28739.0,0.0
FLORES DA CUNHA,2014,Feminicídio Consumado,0,28974.0,0.0
FLORES DA CUNHA,2015,Feminicídio Consumado,0,29196.0,0.0
FLORES DA CUNHA,2016,Feminicídio Consumado,1,29405.0,3.4007821799013778
FLORES DA CUNHA,2017,Feminicídio Consumado,0,29603.0,0.0
FLORIANO PEIXOTO,2012,Feminicídio Consumado,0,1967.0,0.0
FLORIANO PEIXOTO,2013,Feminicídio Consumado,0,2021.0,0.0
FLORIANO PEIXOTO,2014,Feminicídio Consumado,0,2004.0,0.0
FLORIANO PEIXOTO,2015,Feminicídio Consumado,0,1988.0,0.0
FLORIANO PEIXOTO,2016,Feminicídio Consumado,0,1972.0,0.0
FLORIANO PEIXOTO,2017,Feminicídio Consumado,0,1958.0,0.0
FONTOURA XAVIER,2012,Feminicídio Consumado,1,10606.0,9.42862530643032
FONTOURA XAVIER,2013,Feminicídio Consumado,0,10945.0,0.0
FONTOURA XAVIER,2014,Feminicídio Consumado,0,10916.0,0.0
FONTOURA XAVIER,2015,Feminicídio Consumado,0,10888.0,0.0
FONTOURA XAVIER,2016,Feminicídio Consumado,0,10861.0,0.0
FONTOURA XAVIER,2017,Feminicídio Consumado,0,10836.0,0.0
FORMIGUEIRO,2012,Feminicídio Consumado,0,6926.0,0.0
FORMIGUEIRO,2013,Feminicídio Consumado,0,7144.0,0.0
FORMIGUEIRO,2014,Feminicídio Consumado,0,7119.0,0.0
FORMIGUEIRO,2015,Feminicídio Consumado,0,7096.0,0.0
FORMIGUEIRO,2016,Feminicídio Consumado,0,7074.0,0.0
FORMIGUEIRO,2017,Feminicídio Consumado,0,7053.0,0.0
FORQUETINHA,2012,Feminicídio Consumado,0,2458.0,0.0
FORQUETINHA,2013,Feminicídio Consumado,0,2537.0,0.0
FORQUETINHA,2014,Feminicídio Consumado,0,2532.0,0.0
FORQUETINHA,2015,Feminicídio Consumado,0,2528.0,0.0
FORQUETINHA,2016,Feminicídio Consumado,0,2523.0,0.0
FORQUETINHA,2017,Feminicídio Consumado,0,2519.0,0.0
FORTALEZA DOS VALOS,2012,Feminicídio Consumado,1,4513.0,22.158209616662973
FORTALEZA DOS VALOS,2013,Feminicídio Consumado,0,4654.0,0.0
FORTALEZA DOS VALOS,2014,Feminicídio Consumado,0,4636.0,0.0
FORTALEZA DOS VALOS,2015,Feminicídio Consumado,0,4619.0,0.0
FORTALEZA DOS VALOS,2016,Feminicídio Consumado,0,4603.0,0.0
FORTALEZA DOS VALOS,2017,Feminicídio Consumado,0,4588.0,0.0
FREDERICO WESTPHALEN,2012,Feminicídio Consumado,0,29158.0,0.0
FREDERICO WESTPHALEN,2013,Feminicídio Consumado,0,30251.0,0.0
FREDERICO WESTPHALEN,2014,Feminicídio Consumado,0,30409.0,0.0
FREDERICO WESTPHALEN,2015,Feminicídio Consumado,0,30558.0,0.0
FREDERICO WESTPHALEN,2016,Feminicídio Consumado,1,30699.0,3.2574350956057203
FREDERICO WESTPHALEN,2017,Feminicídio Consumado,3,30832.0,9.730150492994293
GARIBALDI,2012,Feminicídio Consumado,2,31328.0,6.384065372829418
GARIBALDI,2013,Feminicídio Consumado,0,32578.0,0.0
GARIBALDI,2014,Feminicídio Consumado,2,32862.0,6.086056843770921
GARIBALDI,2015,Feminicídio Consumado,0,33131.0,0.0
GARIBALDI,2016,Feminicídio Consumado,0,33384.0,0.0
GARIBALDI,2017,Feminicídio Consumado,0,33624.0,0.0
GARRUCHOS,2012,Feminicídio Consumado,0,3168.0,0.0
GARRUCHOS,2013,Feminicídio Consumado,0,3260.0,0.0
GARRUCHOS,2014,Feminicídio Consumado,0,3239.0,0.0
GARRUCHOS,2015,Feminicídio Consumado,0,3219.0,0.0
GARRUCHOS,2016,Feminicídio Consumado,0,3200.0,0.0
GARRUCHOS,2017,Feminicídio Consumado,0,3182.0,0.0
GAURAMA,2012,Feminicídio Consumado,0,5783.0,0.0
GAURAMA,2013,Feminicídio Consumado,0,5963.0,0.0
GAURAMA,2014,Feminicídio Consumado,0,5940.0,0.0
GAURAMA,2015,Feminicídio Consumado,0,5918.0,0.0
GAURAMA,2016,Feminicídio Consumado,0,5897.0,0.0
GAURAMA,2017,Feminicídio Consumado,0,5878.0,0.0
GENERAL CAMARA,2012,Feminicídio Consumado,0,8404.0,0.0
GENERAL CAMARA,2013,Feminicídio Consumado,0,8685.0,0.0
GENERAL CAMARA,2014,Feminicídio Consumado,0,8679.0,0.0
GENERAL CAMARA,2015,Feminicídio Consumado,0,8673.0,0.0
GENERAL CAMARA,2016,Feminicídio Consumado,0,8668.0,0.0
GENERAL CAMARA,2017,Feminicídio Consumado,0,8663.0,0.0
GENTIL,2012,Feminicídio Consumado,0,1663.0,0.0
GENTIL,2013,Feminicídio Consumado,0,1717.0,0.0
GENTIL,2014,Feminicídio Consumado,0,1714.0,0.0
GENTIL,2015,Feminicídio Consumado,0,1711.0,0.0
GENTIL,2016,Feminicídio Consumado,0,1708.0,0.0
GENTIL,2017,Feminicídio Consumado,0,1705.0,0.0
GETULIO VARGAS,2012,Feminicídio Consumado,0,16101.0,0.0
GETULIO VARGAS,2013,Feminicídio Consumado,0,16647.0,0.0
GETULIO VARGAS,2014,Feminicídio Consumado,1,16647.0,6.007088364269839
GETULIO VARGAS,2015,Feminicídio Consumado,0,16647.0,0.0
GETULIO VARGAS,2016,Feminicídio Consumado,0,16648.0,0.0
GETULIO VARGAS,2017,Feminicídio Consumado,0,16648.0,0.0
GIRUA,2012,Feminicídio Consumado,0,16823.0,0.0
GIRUA,2013,Feminicídio Consumado,0,17343.0,0.0
GIRUA,2014,Feminicídio Consumado,0,17269.0,0.0
GIRUA,2015,Feminicídio Consumado,0,17198.0,0.0
GIRUA,2016,Feminicídio Consumado,0,17132.0,0.0
GIRUA,2017,Feminicídio Consumado,0,17069.0,0.0
GLORINHA,2012,Feminicídio Consumado,0,7074.0,0.0
GLORINHA,2013,Feminicídio Consumado,0,7364.0,0.0
GLORINHA,2014,Feminicídio Consumado,0,7443.0,0.0
GLORINHA,2015,Feminicídio Consumado,0,7518.0,0.0
GLORINHA,2016,Feminicídio Consumado,1,7588.0,13.178703215603583
GLORINHA,2017,Feminicídio Consumado,0,7654.0,0.0
GRAMADO,2012,Feminicídio Consumado,0,32829.0,0.0
GRAMADO,2013,Feminicídio Consumado,0,34110.0,0.0
GRAMADO,2014,Feminicídio Consumado,1,34365.0,2.9099374363451185
GRAMADO,2015,Feminicídio Consumado,0,34605.0,0.0
GRAMADO,2016,Feminicídio Consumado,0,34832.0,0.0
GRAMADO,2017,Feminicídio Consumado,0,35047.0,0.0
GRAMADO DOS LOUREIROS,2012,Feminicídio Consumado,0,2228.0,0.0
GRAMADO DOS LOUREIROS,2013,Feminicídio Consumado,0,2295.0,0.0
GRAMADO DOS LOUREIROS,2014,Feminicídio Consumado,0,2282.0,0.0
GRAMADO DOS LOUREIROS,2015,Feminicídio Consumado,0,2270.0,0.0
GRAMADO DOS LOUREIROS,2016,Feminicídio Consumado,0,2258.0,0.0
GRAMADO DOS LOUREIROS,2017,Feminicídio Consumado,0,2247.0,0.0
GRAMADO XAVIER,2012,Feminicídio Consumado,0,4016.0,0.0
GRAMADO XAVIER,2013,Feminicídio Consumado,2,4168.0,47.98464491362764
GRAMADO XAVIER,2014,Feminicídio Consumado,0,4190.0,0.0
GRAMADO XAVIER,2015,Feminicídio Consumado,0,4212.0,0.0
GRAMADO XAVIER,2016,Feminicídio Consumado,0,4232.0,0.0
GRAMADO XAVIER,2017,Feminicídio Consumado,0,4251.0,0.0
GRAVATAI,2012,Feminicídio Consumado,1,259138.0,0.3858947742129676
GRAVATAI,2013,Feminicídio Consumado,1,269022.0,0.3717168112645062
GRAVATAI,2014,Feminicídio Consumado,1,270689.0,0.3694276457484419
GRAVATAI,2015,Feminicídio Consumado,2,272257.0,0.7346000286494011
GRAVATAI,2016,Feminicídio Consumado,1,273742.0,0.3653074793053313
GRAVATAI,2017,Feminicídio Consumado,3,275146.0,1.090330224680715
GUABIJU,2012,Feminicídio Consumado,0,1576.0,0.0
GUABIJU,2013,Feminicídio Consumado,0,1625.0,0.0
GUABIJU,2014,Feminicídio Consumado,0,1618.0,0.0
GUABIJU,2015,Feminicídio Consumado,0,1612.0,0.0
GUABIJU,2016,Feminicídio Consumado,0,1606.0,0.0
GUABIJU,2017,Feminicídio Consumado,0,1600.0,0.0
GUAIBA,2012,Feminicídio Consumado,2,95340.0,2.097755401720159
GUAIBA,2013,Feminicídio Consumado,2,98688.0,2.0265888456549934
GUAIBA,2014,Feminicídio Consumado,1,98864.0,1.0114905324486163
GUAIBA,2015,Feminicídio Consumado,1,99029.0,1.0098052085752658
GUAIBA,2016,Feminicídio Consumado,1,99186.0,1.0082068033795093
GUAIBA,2017,Feminicídio Consumado,0,99334.0,0.0
GUAPORE,2012,Feminicídio Consumado,1,23230.0,4.304778303917348
GUAPORE,2013,Feminicídio Consumado,1,24142.0,4.142158893215144
GUAPORE,2014,Feminicídio Consumado,0,24331.0,0.0
GUAPORE,2015,Feminicídio Consumado,0,24509.0,0.0
GUAPORE,2016,Feminicídio Consumado,0,24677.0,0.0
GUAPORE,2017,Feminicídio Consumado,0,24836.0,0.0
GUARANI DAS MISSOES,2012,Feminicídio Consumado,0,7983.0,0.0
GUARANI DAS MISSOES,2013,Feminicídio Consumado,0,8227.0,0.0
GUARANI DAS MISSOES,2014,Feminicídio Consumado,0,8187.0,0.0
GUARANI DAS MISSOES,2015,Feminicídio Consumado,0,8150.0,0.0
GUARANI DAS MISSOES,2016,Feminicídio Consumado,0,8114.0,0.0
GUARANI DAS MISSOES,2017,Feminicídio Consumado,0,8080.0,0.0
HARMONIA,2012,Feminicídio Consumado,0,4344.0,0.0
HARMONIA,2013,Feminicídio Consumado,0,4517.0,0.0
HARMONIA,2014,Feminicídio Consumado,0,4557.0,0.0
HARMONIA,2015,Feminicídio Consumado,0,4595.0,0.0
HARMONIA,2016,Feminicídio Consumado,0,4630.0,0.0
HARMONIA,2017,Feminicídio Consumado,0,4664.0,0.0
HERVAL,2012,Feminicídio Consumado,0,6739.0,0.0
HERVAL,2013,Feminicídio Consumado,0,6969.0,0.0
HERVAL,2014,Feminicídio Consumado,0,6972.0,0.0
HERVAL,2015,Feminicídio Consumado,0,6975.0,0.0
HERVAL,2016,Feminicídio Consumado,0,6978.0,0.0
HERVAL,2017,Feminicídio Consumado,0,6980.0,0.0
HERVEIRAS,2012,Feminicídio Consumado,0,2954.0,0.0
HERVEIRAS,2013,Feminicídio Consumado,0,3056.0,0.0
HERVEIRAS,2014,Feminicídio Consumado,0,3060.0,0.0
HERVEIRAS,2015,Feminicídio Consumado,0,3063.0,0.0
HERVEIRAS,2016,Feminicídio Consumado,0,3067.0,0.0
HERVEIRAS,2017,Feminicídio Consumado,0,3070.0,0.0
HORIZONTINA,2012,Feminicídio Consumado,0,18446.0,0.0
HORIZONTINA,2013,Feminicídio Consumado,0,19112.0,0.0
HORIZONTINA,2014,Feminicídio Consumado,1,19174.0,5.215395848544905
HORIZONTINA,2015,Feminicídio Consumado,1,19232.0,5.199667221297837
HORIZONTINA,2016,Feminicídio Consumado,1,19286.0,5.185108368764907
HORIZONTINA,2017,Feminicídio Consumado,0,19338.0,0.0
HULHA NEGRA,2012,Feminicídio Consumado,0,6147.0,0.0
HULHA NEGRA,2013,Feminicídio Consumado,0,6386.0,0.0
HULHA NEGRA,2014,Feminicídio Consumado,0,6434.0,0.0
HULHA NEGRA,2015,Feminicídio Consumado,0,6478.0,0.0
HULHA NEGRA,2016,Feminicídio Consumado,0,6521.0,0.0
HULHA NEGRA,2017,Feminicídio Consumado,0,6561.0,0.0
HUMAITA,2012,Feminicídio Consumado,0,4873.0,0.0
HUMAITA,2013,Feminicídio Consumado,0,5030.0,0.0
HUMAITA,2014,Feminicídio Consumado,0,5019.0,0.0
HUMAITA,2015,Feminicídio Consumado,0,5008.0,0.0
HUMAITA,2016,Feminicídio Consumado,0,4998.0,0.0
HUMAITA,2017,Feminicídio Consumado,0,4988.0,0.0
IBARAMA,2012,Feminicídio Consumado,0,4368.0,0.0
IBARAMA,2013,Feminicídio Consumado,0,4516.0,0.0
IBARAMA,2014,Feminicídio Consumado,0,4517.0,0.0
IBARAMA,2015,Feminicídio Consumado,0,4518.0,0.0
IBARAMA,2016,Feminicídio Consumado,0,4518.0,0.0
IBARAMA,2017,Feminicídio Consumado,0,4519.0,0.0
IBIACA,2012,Feminicídio Consumado,0,4692.0,0.0
IBIACA,2013,Feminicídio Consumado,0,4850.0,0.0
IBIACA,2014,Feminicídio Consumado,0,4848.0,0.0
IBIACA,2015,Feminicídio Consumado,0,4848.0,0.0
IBIACA,2016,Feminicídio Consumado,0,4847.0,0.0
IBIACA,2017,Feminicídio Consumado,0,4846.0,0.0
IBIRAIARAS,2012,Feminicídio Consumado,0,7173.0,0.0
IBIRAIARAS,2013,Feminicídio Consumado,0,7422.0,0.0
IBIRAIARAS,2014,Feminicídio Consumado,0,7432.0,0.0
IBIRAIARAS,2015,Feminicídio Consumado,0,7441.0,0.0
IBIRAIARAS,2016,Feminicídio Consumado,0,7449.0,0.0
IBIRAIARAS,2017,Feminicídio Consumado,0,7458.0,0.0
IBIRAPUITA,2012,Feminicídio Consumado,1,4037.0,24.77086945751796
IBIRAPUITA,2013,Feminicídio Consumado,0,4170.0,0.0
IBIRAPUITA,2014,Feminicídio Consumado,0,4166.0,0.0
IBIRAPUITA,2015,Feminicídio Consumado,1,4162.0,24.02691013935608
IBIRAPUITA,2016,Feminicídio Consumado,0,4159.0,0.0
IBIRAPUITA,2017,Feminicídio Consumado,0,4155.0,0.0
IBIRUBA,2012,Feminicídio Consumado,0,19415.0,0.0
IBIRUBA,2013,Feminicídio Consumado,0,20116.0,0.0
IBIRUBA,2014,Feminicídio Consumado,1,20181.0,4.955155839651157
IBIRUBA,2015,Feminicídio Consumado,0,20242.0,0.0
IBIRUBA,2016,Feminicídio Consumado,1,20300.0,4.926108374384237
IBIRUBA,2017,Feminicídio Consumado,0,20355.0,0.0
IGREJINHA,2012,Feminicídio Consumado,2,32399.0,6.173030031791105
IGREJINHA,2013,Feminicídio Consumado,0,33711.0,0.0
IGREJINHA,2014,Feminicídio Consumado,0,34035.0,0.0
IGREJINHA,2015,Feminicídio Consumado,0,34341.0,0.0
IGREJINHA,2016,Feminicídio Consumado,0,34630.0,0.0
IGREJINHA,2017,Feminicídio Consumado,0,34903.0,0.0
IJUI,2012,Feminicídio Consumado,0,79396.0,0.0
IJUI,2013,Feminicídio Consumado,2,82276.0,2.4308425300209056
IJUI,2014,Feminicídio Consumado,1,82563.0,1.2111962985841114
IJUI,2015,Feminicídio Consumado,1,82833.0,1.207248318906716
IJUI,2016,Feminicídio Consumado,0,83089.0,0.0
IJUI,2017,Feminicídio Consumado,0,83330.0,0.0
ILOPOLIS,2012,Feminicídio Consumado,0,4079.0,0.0
ILOPOLIS,2013,Feminicídio Consumado,0,4215.0,0.0
ILOPOLIS,2014,Feminicídio Consumado,0,4212.0,0.0
ILOPOLIS,2015,Feminicídio Consumado,0,4208.0,0.0
ILOPOLIS,2016,Feminicídio Consumado,0,4205.0,0.0
ILOPOLIS,2017,Feminicídio Consumado,0,4202.0,0.0
IMBE,2012,Feminicídio Consumado,0,18490.0,0.0
IMBE,2013,Feminicídio Consumado,1,19338.0,5.171165580721895
IMBE,2014,Feminicídio Consumado,1,19676.0,5.082333807684488
IMBE,2015,Feminicídio Consumado,0,19993.0,0.0
IMBE,2016,Feminicídio Consumado,0,20294.0,0.0
IMBE,2017,Feminicídio Consumado,0,20578.0,0.0
IMIGRANTE,2012,Feminicídio Consumado,1,3029.0,33.01419610432486
IMIGRANTE,2013,Feminicídio Consumado,0,3135.0,0.0
IMIGRANTE,2014,Feminicídio Consumado,0,3141.0,0.0
IMIGRANTE,2015,Feminicídio Consumado,0,3146.0,0.0
IMIGRANTE,2016,Feminicídio Consumado,0,3152.0,0.0
IMIGRANTE,2017,Feminicídio Consumado,0,3157.0,0.0
INDEPENDENCIA,2012,Feminicídio Consumado,0,6514.0,0.0
INDEPENDENCIA,2013,Feminicídio Consumado,0,6714.0,0.0
INDEPENDENCIA,2014,Feminicídio Consumado,0,6682.0,0.0
INDEPENDENCIA,2015,Feminicídio Consumado,0,6653.0,0.0
INDEPENDENCIA,2016,Feminicídio Consumado,0,6625.0,0.0
INDEPENDENCIA,2017,Feminicídio Consumado,0,6598.0,0.0
INHACORA,2012,Feminicídio Consumado,0,2251.0,0.0
INHACORA,2013,Feminicídio Consumado,0,2324.0,0.0
INHACORA,2014,Feminicídio Consumado,0,2321.0,0.0
INHACORA,2015,Feminicídio Consumado,0,2318.0,0.0
INHACORA,2016,Feminicídio Consumado,0,2315.0,0.0
INHACORA,2017,Feminicídio Consumado,0,2312.0,0.0
IPE,2012,Feminicídio Consumado,0,6101.0,0.0
IPE,2013,Feminicídio Consumado,0,6334.0,0.0
IPE,2014,Feminicídio Consumado,0,6374.0,0.0
IPE,2015,Feminicídio Consumado,0,6412.0,0.0
IPE,2016,Feminicídio Consumado,0,6448.0,0.0
IPE,2017,Feminicídio Consumado,0,6482.0,0.0
IPIRANGA DO SUL,2012,Feminicídio Consumado,0,1927.0,0.0
IPIRANGA DO SUL,2013,Feminicídio Consumado,0,1990.0,0.0
IPIRANGA DO SUL,2014,Feminicídio Consumado,0,1985.0,0.0
IPIRANGA DO SUL,2015,Feminicídio Consumado,0,1982.0,0.0
IPIRANGA DO SUL,2016,Feminicídio Consumado,0,1978.0,0.0
IPIRANGA DO SUL,2017,Feminicídio Consumado,0,1975.0,0.0
IRAI,2012,Feminicídio Consumado,0,7902.0,0.0
IRAI,2013,Feminicídio Consumado,0,8132.0,0.0
IRAI,2014,Feminicídio Consumado,0,8074.0,0.0
IRAI,2015,Feminicídio Consumado,0,8020.0,0.0
IRAI,2016,Feminicídio Consumado,0,7969.0,0.0
IRAI,2017,Feminicídio Consumado,0,7921.0,0.0
ITAARA,2012,Feminicídio Consumado,0,5076.0,0.0
ITAARA,2013,Feminicídio Consumado,0,5268.0,0.0
ITAARA,2014,Feminicídio Consumado,0,5299.0,0.0
ITAARA,2015,Feminicídio Consumado,0,5329.0,0.0
ITAARA,2016,Feminicídio Consumado,0,5357.0,0.0
ITAARA,2017,Feminicídio Consumado,1,5384.0,18.573551263001484
ITACURUBI,2012,Feminicídio Consumado,0,3432.0,0.0
ITACURUBI,2013,Feminicídio Consumado,0,3549.0,0.0
ITACURUBI,2014,Feminicídio Consumado,0,3550.0,0.0
ITACURUBI,2015,Feminicídio Consumado,0,3551.0,0.0
ITACURUBI,2016,Feminicídio Consumado,0,3552.0,0.0
ITACURUBI,2017,Feminicídio Consumado,0,3552.0,0.0
ITAPUCA,2012,Feminicídio Consumado,0,2292.0,0.0
ITAPUCA,2013,Feminicídio Consumado,0,2358.0,0.0
ITAPUCA,2014,Feminicídio Consumado,0,2341.0,0.0
ITAPUCA,2015,Feminicídio Consumado,0,2325.0,0.0
ITAPUCA,2016,Feminicídio Consumado,0,2309.0,0.0
ITAPUCA,2017,Feminicídio Consumado,0,2295.0,0.0
ITAQUI,2012,Feminicídio Consumado,0,37916.0,0.0
ITAQUI,2013,Feminicídio Consumado,0,39173.0,0.0
ITAQUI,2014,Feminicídio Consumado,0,39129.0,0.0
ITAQUI,2015,Feminicídio Consumado,0,39088.0,0.0
ITAQUI,2016,Feminicídio Consumado,1,39049.0,2.5608850418704705
ITAQUI,2017,Feminicídio Consumado,1,39012.0,2.563313852148057
ITATI,2012,Feminicídio Consumado,0,2546.0,0.0
ITATI,2013,Feminicídio Consumado,0,2625.0,0.0
ITATI,2014,Feminicídio Consumado,0,2613.0,0.0
ITATI,2015,Feminicídio Consumado,0,2602.0,0.0
ITATI,2016,Feminicídio Consumado,0,2592.0,0.0
ITATI,2017,Feminicídio Consumado,0,2583.0,0.0
ITATIBA DO SUL,2012,Feminicídio Consumado,0,4008.0,0.0
ITATIBA DO SUL,2013,Feminicídio Consumado,0,4106.0,0.0
ITATIBA DO SUL,2014,Feminicídio Consumado,0,4049.0,0.0
ITATIBA DO SUL,2015,Feminicídio Consumado,0,3995.0,0.0
ITATIBA DO SUL,2016,Feminicídio Consumado,0,3944.0,0.0
ITATIBA DO SUL,2017,Feminicídio Consumado,0,3896.0,0.0
IVORA,2012,Feminicídio Consumado,0,2105.0,0.0
IVORA,2013,Feminicídio Consumado,0,2166.0,0.0
IVORA,2014,Feminicídio Consumado,0,2149.0,0.0
IVORA,2015,Feminicídio Consumado,0,2133.0,0.0
IVORA,2016,Feminicídio Consumado,0,2118.0,0.0
IVORA,2017,Feminicídio Consumado,0,2104.0,0.0
IVOTI,2012,Feminicídio Consumado,0,20562.0,0.0
IVOTI,2013,Feminicídio Consumado,0,21450.0,0.0
IVOTI,2014,Feminicídio Consumado,0,21739.0,0.0
IVOTI,2015,Feminicídio Consumado,0,22012.0,0.0
IVOTI,2016,Feminicídio Consumado,0,22270.0,0.0
IVOTI,2017,Feminicídio Consumado,0,22514.0,0.0
JABOTICABA,2012,Feminicídio Consumado,0,4032.0,0.0
JABOTICABA,2013,Feminicídio Consumado,0,4156.0,0.0
JABOTICABA,2014,Feminicídio Consumado,0,4136.0,0.0
JABOTICABA,2015,Feminicídio Consumado,0,4117.0,0.0
JABOTICABA,2016,Feminicídio Consumado,0,4099.0,0.0
JABOTICABA,2017,Feminicídio Consumado,0,4082.0,0.0
JACUIZINHO,2012,Feminicídio Consumado,0,2530.0,0.0
JACUIZINHO,2013,Feminicídio Consumado,0,2623.0,0.0
JACUIZINHO,2014,Feminicídio Consumado,0,2634.0,0.0
JACUIZINHO,2015,Feminicídio Consumado,0,2645.0,0.0
JACUIZINHO,2016,Feminicídio Consumado,0,2656.0,0.0
JACUIZINHO,2017,Feminicídio Consumado,0,2666.0,0.0
JACUTINGA,2012,Feminicídio Consumado,0,3607.0,0.0
JACUTINGA,2013,Feminicídio Consumado,0,3724.0,0.0
JACUTINGA,2014,Feminicídio Consumado,0,3719.0,0.0
JACUTINGA,2015,Feminicídio Consumado,0,3713.0,0.0
JACUTINGA,2016,Feminicídio Consumado,0,3709.0,0.0
